player_id,fixture_id,gameweek,season,value,transfers_in,transfers_out,transfers_balance
733,265,27,2025-26,50,12454,11223,1231
773,264,27,2025-26,40,50,47,3
141,262,27,2025-26,40,0,0,0
254,264,27,2025-26,40,458,436,22
753,266,27,2025-26,40,66,80,-14
521,267,27,2025-26,49,255,475,-220
538,268,27,2025-26,38,0,524,-524
580,264,27,2025-26,65,2055,5385,-3330
94,270,27,2025-26,45,0,11,-11
550,268,27,2025-26,48,43,49,-6
402,266,27,2025-26,57,12292,2356,9936
167,262,27,2025-26,45,7374,4073,3301
688,261,27,2025-26,39,633,799,-166
239,263,27,2025-26,60,18,253,-235
583,269,27,2025-26,64,25,34,-9
351,261,27,2025-26,52,154,200,-46
437,265,27,2025-26,48,13754,6732,7022
603,270,27,2025-26,40,22344,3284,19060
657,264,27,2025-26,44,115,108,7
646,264,27,2025-26,53,581,10668,-10087
213,263,27,2025-26,45,0,126,-126
142,262,27,2025-26,40,0,3,-3
227,263,27,2025-26,47,31,57,-26
755,265,27,2025-26,45,110,176,-66
389,261,27,2025-26,51,319,485,-166
143,262,27,2025-26,42,233,187,46
577,269,27,2025-26,40,0,39,-39
370,267,27,2025-26,57,142,18335,-18193
744,262,27,2025-26,45,99,77,22
348,261,27,2025-26,39,24998,11144,13854
542,268,27,2025-26,40,0,62,-62
648,264,27,2025-26,53,0,55,-55
749,264,27,2025-26,46,18519,49151,-30632
379,267,27,2025-26,37,7078,4652,2426
729,267,27,2025-26,45,0,19,-19
209,263,27,2025-26,48,150,164,-14
439,265,27,2025-26,42,58,100,-42
548,268,27,2025-26,49,37,33,4
68,270,27,2025-26,40,0,1473,-1473
795,262,27,2025-26,45,160,49,111
671,270,27,2025-26,58,1953,3807,-1854
757,261,27,2025-26,40,71,47,24
125,262,27,2025-26,49,4404,2551,1853
699,261,27,2025-26,49,2487,626,1861
84,270,27,2025-26,53,877,11049,-10172
373,267,27,2025-26,59,327819,16866,310953
579,269,27,2025-26,85,0,34,-34
815,270,27,2025-26,45,2746,986,1760
814,267,27,2025-26,45,45,38,7
492,266,27,2025-26,49,0,6,-6
626,270,27,2025-26,43,0,961,-961
496,266,27,2025-26,44,0,15,-15
23,269,27,2025-26,54,0,8,-8
283,264,27,2025-26,75,171,56648,-56477
31,269,27,2025-26,64,4557,25023,-20466
605,270,27,2025-26,42,151,571,-420
650,264,27,2025-26,43,0,460,-460
705,265,27,2025-26,39,0,468,-468
732,264,27,2025-26,55,443,419,24
807,270,27,2025-26,55,158248,4833,153415
442,265,27,2025-26,43,14573,9883,4690
190,263,27,2025-26,39,487,2478,-1991
455,265,27,2025-26,59,31,1763,-1732
132,262,27,2025-26,45,0,118,-118
510,267,27,2025-26,42,65,119,-54
623,270,27,2025-26,44,1320,5419,-4099
403,266,27,2025-26,59,132,12678,-12546
436,265,27,2025-26,49,98,2059,-1961
279,264,27,2025-26,45,0,1,-1
714,266,27,2025-26,69,6792,107595,-100803
752,270,27,2025-26,40,105,121,-16
586,269,27,2025-26,52,15,341,-326
22,269,27,2025-26,54,52,11588,-11536
779,265,27,2025-26,45,636,387,249
285,264,27,2025-26,50,0,92,-92
175,262,27,2025-26,44,0,294,-294
65,261,27,2025-26,45,0,155,-155
450,265,27,2025-26,81,23939,112845,-88906
789,263,27,2025-26,40,29,53,-24
553,268,27,2025-26,49,719,489,230
513,267,27,2025-26,38,638,629,9
245,263,27,2025-26,49,19,15,4
325,268,27,2025-26,56,1232,3191,-1959
587,269,27,2025-26,52,255,158,97
215,263,27,2025-26,53,1286,1437,-151
641,264,27,2025-26,39,0,1910,-1910
782,270,27,2025-26,40,312,150,162
531,268,27,2025-26,46,18103,7124,10979
304,265,27,2025-26,48,96,158,-62
37,261,27,2025-26,45,7214,6443,771
679,270,27,2025-26,42,4743,910,3833
666,269,27,2025-26,88,21508,222702,-201194
50,261,27,2025-26,53,9141,6593,2548
664,268,27,2025-26,39,757,861,-104
28,269,27,2025-26,45,0,48,-48
495,266,27,2025-26,45,0,1,-1
176,262,27,2025-26,45,0,10,-10
8,269,27,2025-26,64,44580,223828,-179248
187,263,27,2025-26,44,1966,2525,-559
235,263,27,2025-26,106,443985,9984,434001
257,264,27,2025-26,51,40024,96686,-56662
220,263,27,2025-26,49,34450,45998,-11548
115,262,27,2025-26,40,0,47,-47
162,262,27,2025-26,54,0,259,-259
182,266,27,2025-26,45,163,760,-597
391,270,27,2025-26,48,17,32,-15
794,266,27,2025-26,41,67,301,-234
656,264,27,2025-26,49,0,20,-20
157,262,27,2025-26,61,4680,7279,-2599
295,265,27,2025-26,47,8263,40533,-32270
774,268,27,2025-26,40,118,100,18
609,270,27,2025-26,43,231,221,10
490,266,27,2025-26,59,443,1403,-960
758,270,27,2025-26,45,104,75,29
97,270,27,2025-26,69,18674,54998,-36324
694,268,27,2025-26,46,110435,29980,80455
570,269,27,2025-26,42,14,518,-504
667,265,27,2025-26,42,49,118,-69
571,269,27,2025-26,43,12,128,-116
532,268,27,2025-26,45,636,965,-329
331,268,27,2025-26,48,6,206,-200
318,268,27,2025-26,44,1372,1026,346
786,268,27,2025-26,40,98,49,49
75,270,27,2025-26,38,122,231,-109
129,262,27,2025-26,50,576,764,-188
311,265,27,2025-26,50,4199,8565,-4366
24,269,27,2025-26,51,183,273,-90
669,267,27,2025-26,55,186,771,-585
718,270,27,2025-26,50,81,139,-58
702,261,27,2025-26,44,185,105,80
313,265,27,2025-26,44,0,209,-209
17,269,27,2025-26,78,577,12118,-11541
174,262,27,2025-26,50,0,0,0
181,262,27,2025-26,48,1468,1514,-46
269,264,27,2025-26,47,0,154,-154
804,269,27,2025-26,40,264,202,62
288,265,27,2025-26,43,85,137,-52
431,265,27,2025-26,47,338,493,-155
357,261,27,2025-26,49,0,7,-7
756,270,27,2025-26,45,89,64,25
236,263,27,2025-26,70,24356,36462,-12106
635,264,27,2025-26,44,72,155,-83
634,264,27,2025-26,43,457,1045,-588
299,265,27,2025-26,62,19254,15450,3804
771,265,27,2025-26,44,224,148,76
722,263,27,2025-26,50,223,293,-70
251,263,27,2025-26,65,0,19,-19
47,261,27,2025-26,77,258594,104217,154377
27,262,27,2025-26,48,139,115,24
476,266,27,2025-26,50,5870,5916,-46
327,268,27,2025-26,53,0,18,-18
497,266,27,2025-26,45,2068,36027,-33959
562,268,27,2025-26,42,4657,2447,2210
394,267,27,2025-26,44,0,4,-4
140,262,27,2025-26,39,312,302,10
13,269,27,2025-26,38,262,687,-425
199,263,27,2025-26,38,995,287,708
189,263,27,2025-26,40,0,9,-9
237,263,27,2025-26,69,128103,228706,-100603
161,262,27,2025-26,54,0,3,-3
479,266,27,2025-26,43,13,51,-38
58,261,27,2025-26,49,40,1774,-1734
661,267,27,2025-26,89,214958,112696,102262
378,267,27,2025-26,37,4733,7319,-2586
372,267,27,2025-26,57,2354,934,1420
689,266,27,2025-26,43,8177,3859,4318
726,269,27,2025-26,69,896,2211,-1315
138,262,27,2025-26,42,283,306,-23
34,261,27,2025-26,40,0,87,-87
516,267,27,2025-26,57,1195,4578,-3383
226,263,27,2025-26,58,114012,98903,15109
745,269,27,2025-26,40,73,117,-44
618,270,27,2025-26,48,0,99,-99
2,269,27,2025-26,41,302,504,-202
706,261,27,2025-26,39,14119,6712,7407
99,270,27,2025-26,44,0,96,-96
312,265,27,2025-26,49,0,19,-19
594,269,27,2025-26,45,0,3,-3
374,267,27,2025-26,54,43844,7070,36774
217,263,27,2025-26,49,1994,2538,-544
264,264,27,2025-26,40,0,12,-12
791,270,27,2025-26,55,3519,2708,811
589,269,27,2025-26,54,0,2,-2
4,269,27,2025-26,39,329,466,-137
206,263,27,2025-26,47,1579,1204,375
201,263,27,2025-26,54,0,3,-3
429,266,27,2025-26,47,0,106,-106
687,270,27,2025-26,43,2150,930,1220
715,267,27,2025-26,40,120,1208,-1088
258,264,27,2025-26,50,12287,6496,5791
407,266,27,2025-26,54,31447,19688,11759
703,261,27,2025-26,39,1860,1627,233
557,268,27,2025-26,43,385,258,127
324,268,27,2025-26,63,2082,1538,544
319,268,27,2025-26,43,267,360,-93
314,268,27,2025-26,49,1475,4360,-2885
425,266,27,2025-26,54,0,1,-1
692,267,27,2025-26,49,19,23,-4
76,270,27,2025-26,38,682,430,252
675,267,27,2025-26,40,340,728,-388
384,267,27,2025-26,73,12627,13840,-1213
620,270,27,2025-26,45,0,70,-70
114,262,27,2025-26,38,0,672,-672
273,264,27,2025-26,50,5789,2417,3372
446,265,27,2025-26,38,62,203,-141
55,261,27,2025-26,48,290,90,200
818,269,27,2025-26,45,0,0,0
204,263,27,2025-26,49,0,5,-5
346,261,27,2025-26,38,256,461,-205
261,264,27,2025-26,44,24658,10816,13842
489,266,27,2025-26,59,858,1605,-747
221,263,27,2025-26,43,40,384,-344
421,266,27,2025-26,63,1484,1193,291
390,267,27,2025-26,55,45706,29256,16450
275,264,27,2025-26,43,0,79,-79
798,264,27,2025-26,40,0,37,-37
246,263,27,2025-26,45,2419,1221,1198
812,268,27,2025-26,40,106,52,54
293,265,27,2025-26,49,495,30597,-30102
19,269,27,2025-26,68,2136,13881,-11745
413,266,27,2025-26,83,7473,6322,1151
363,261,27,2025-26,49,0,158,-158
747,270,27,2025-26,40,85,114,-29
399,266,27,2025-26,53,0,288,-288
558,268,27,2025-26,43,0,605,-605
170,262,27,2025-26,49,269,197,72
518,267,27,2025-26,54,0,19,-19
397,267,27,2025-26,65,0,12,-12
564,268,27,2025-26,44,0,40,-40
530,268,27,2025-26,39,0,254,-254
711,269,27,2025-26,44,59,49,10
393,267,27,2025-26,43,51,71,-20
284,264,27,2025-26,54,62,1036,-974
493,261,27,2025-26,48,314,605,-291
309,265,27,2025-26,45,0,2,-2
263,264,27,2025-26,38,1061,2133,-1072
343,261,27,2025-26,43,1152,7580,-6428
515,267,27,2025-26,73,8381,53193,-44812
360,261,27,2025-26,45,0,6,-6
381,267,27,2025-26,140,16378,10250,6128
380,267,27,2025-26,38,267,399,-132
681,265,27,2025-26,72,28581,8762,19819
249,263,27,2025-26,77,461084,22345,438739
349,261,27,2025-26,40,0,35,-35
282,264,27,2025-26,45,0,6,-6
724,268,27,2025-26,45,196,237,-41
77,270,27,2025-26,40,302874,4575,298299
16,269,27,2025-26,98,19839,52133,-32294
636,264,27,2025-26,44,1051,1260,-209
801,270,27,2025-26,50,74,50,24
519,267,27,2025-26,50,82,451,-369
255,264,27,2025-26,39,147,118,29
339,261,27,2025-26,41,339,430,-91
470,263,27,2025-26,40,25881,41449,-15568
46,261,27,2025-26,40,0,75,-75
186,263,27,2025-26,44,69,58,11
777,264,27,2025-26,45,0,24,-24
506,267,27,2025-26,52,2395,16203,-13808
148,262,27,2025-26,44,2103,2272,-169
533,268,27,2025-26,40,0,13,-13
741,261,27,2025-26,45,0,436,-436
281,264,27,2025-26,44,192,141,51
472,266,27,2025-26,40,0,6,-6
131,262,27,2025-26,43,0,602,-602
659,270,27,2025-26,42,378,685,-307
347,261,27,2025-26,38,13145,11985,1160
155,262,27,2025-26,40,0,52,-52
498,266,27,2025-26,45,0,10,-10
772,266,27,2025-26,45,56,36,20
448,265,27,2025-26,38,258,799,-541
39,261,27,2025-26,42,11800,1712,10088
405,266,27,2025-26,53,450,1345,-895
652,264,27,2025-26,43,2773,3095,-322
342,261,27,2025-26,44,3651,1086,2565
581,269,27,2025-26,68,48,81,-33
147,262,27,2025-26,45,0,2,-2
159,262,27,2025-26,58,44,18,26
601,270,27,2025-26,40,0,244,-244
458,265,27,2025-26,46,31710,8814,22896
522,267,27,2025-26,47,109,132,-23
810,262,27,2025-26,45,84,20,64
120,262,27,2025-26,69,19395,13692,5703
682,264,27,2025-26,42,62,125,-63
678,268,27,2025-26,39,0,777,-777
35,261,27,2025-26,40,0,9,-9
802,270,27,2025-26,50,40,55,-15
376,267,27,2025-26,49,556,189,367
511,267,27,2025-26,43,249,258,-9
582,269,27,2025-26,64,63,18556,-18493
597,269,27,2025-26,63,120,13009,-12889
110,262,27,2025-26,45,15673,2380,13293
668,268,27,2025-26,51,4238,31397,-27159
806,270,27,2025-26,40,77,50,27
121,262,27,2025-26,56,883,1465,-582
29,269,27,2025-26,45,0,14,-14
21,269,27,2025-26,76,73449,275640,-202191
126,262,27,2025-26,49,1486,396,1090
152,262,27,2025-26,43,243,521,-278
317,268,27,2025-26,45,10837,21625,-10788
303,265,27,2025-26,52,19639,57993,-38354
740,266,27,2025-26,39,0,112,-112
466,265,27,2025-26,58,976,1302,-326
118,262,27,2025-26,40,0,12,-12
375,267,27,2025-26,49,23,450,-427
136,262,27,2025-26,70,335391,124627,210764
382,267,27,2025-26,84,97107,77237,19870
20,269,27,2025-26,68,3964,29326,-25362
6,269,27,2025-26,61,24733,81742,-57009
445,265,27,2025-26,40,0,37,-37
268,264,27,2025-26,49,10,5,5
486,266,27,2025-26,65,1635,2720,-1085
18,269,27,2025-26,68,13669,32769,-19100
332,268,27,2025-26,49,8,148,-140
767,264,27,2025-26,45,77,52,25
700,269,27,2025-26,42,9796,3467,6329
400,267,27,2025-26,47,1159,1271,-112
408,266,27,2025-26,55,9558,5304,4254
79,270,27,2025-26,40,0,36,-36
494,266,27,2025-26,50,684,390,294
517,267,27,2025-26,54,51764,40021,11743
163,262,27,2025-26,51,263,258,5
86,270,27,2025-26,50,769,527,242
731,268,27,2025-26,58,803,571,232
505,267,27,2025-26,51,6082,11133,-5051
80,270,27,2025-26,40,40,656,-616
783,262,27,2025-26,55,2204,1534,670
231,263,27,2025-26,45,658,170,488
365,261,27,2025-26,50,14243,2210,12033
210,263,27,2025-26,49,38,76,-38
64,261,27,2025-26,86,62477,58092,4385
614,263,27,2025-26,56,293,405,-112
624,270,27,2025-26,76,65958,67077,-1119
423,266,27,2025-26,59,221,336,-115
647,264,27,2025-26,55,0,0,0
555,268,27,2025-26,45,0,20,-20
344,261,27,2025-26,39,1010,1428,-418
90,270,27,2025-26,50,32631,7461,25170
520,267,27,2025-26,50,0,0,0
545,268,27,2025-26,54,0,2,-2
43,261,27,2025-26,40,0,1383,-1383
523,267,27,2025-26,45,130,74,56
444,265,27,2025-26,41,1443,2177,-734
196,263,27,2025-26,40,0,21,-21
169,262,27,2025-26,49,889,1010,-121
725,269,27,2025-26,51,12326,4140,8186
790,269,27,2025-26,45,102,53,49
508,267,27,2025-26,47,2900,7827,-4927
509,267,27,2025-26,45,0,9,-9
305,265,27,2025-26,45,712,599,113
695,264,27,2025-26,44,40,146,-106
195,263,27,2025-26,38,1206,1203,3
528,268,27,2025-26,42,0,562,-562
560,268,27,2025-26,51,3406,7152,-3746
352,261,27,2025-26,51,0,122,-122
746,267,27,2025-26,45,33,42,-9
83,262,27,2025-26,58,99888,5095,94793
584,269,27,2025-26,62,296,1178,-882
359,261,27,2025-26,45,0,1,-1
134,262,27,2025-26,45,0,2,-2
491,266,27,2025-26,53,4715,4000,715
759,269,27,2025-26,40,83,82,1
60,261,27,2025-26,44,0,861,-861
748,262,27,2025-26,49,11,2,9
632,264,27,2025-26,44,77,191,-114
625,270,27,2025-26,56,0,423,-423
787,261,27,2025-26,44,354,178,176
14,269,27,2025-26,39,0,57,-57
53,261,27,2025-26,51,0,1510,-1510
685,270,27,2025-26,42,391,952,-561
61,261,27,2025-26,45,0,51,-51
670,268,27,2025-26,49,33828,34101,-273
775,268,27,2025-26,45,0,5,-5
676,263,27,2025-26,50,1138,678,460
259,264,27,2025-26,48,537,264,273
611,270,27,2025-26,40,0,57,-57
93,270,27,2025-26,45,0,181,-181
462,265,27,2025-26,43,484,419,65
7,269,27,2025-26,56,6173,27939,-21766
1,269,27,2025-26,60,35619,101029,-65410
278,264,27,2025-26,44,0,52,-52
559,268,27,2025-26,44,0,15,-15
130,262,27,2025-26,44,539,330,209
145,262,27,2025-26,43,1102,7021,-5919
362,261,27,2025-26,49,422,765,-343
33,261,27,2025-26,42,160,1136,-976
717,269,27,2025-26,65,5437,9804,-4367
617,270,27,2025-26,49,0,5,-5
412,266,27,2025-26,50,0,2,-2
627,264,27,2025-26,44,319,409,-90
316,268,27,2025-26,49,2305,4643,-2338
654,264,27,2025-26,62,159023,6599,152424
238,263,27,2025-26,64,13041,22514,-9473
172,262,27,2025-26,48,0,100,-100
665,261,27,2025-26,45,879,1231,-352
540,268,27,2025-26,39,0,589,-589
244,263,27,2025-26,49,7,20,-13
151,262,27,2025-26,44,11286,22917,-11631
222,263,27,2025-26,40,0,1,-1
811,269,27,2025-26,45,61,42,19
12,267,27,2025-26,49,0,586,-586
487,266,27,2025-26,61,5016,24447,-19431
15,269,27,2025-26,37,3987,911,3076
663,264,27,2025-26,49,0,721,-721
467,265,27,2025-26,42,3067,5841,-2774
252,263,27,2025-26,42,11137,24869,-13732
211,263,27,2025-26,44,0,1000,-1000
54,261,27,2025-26,54,87,4879,-4792
262,264,27,2025-26,40,477,250,227
640,264,27,2025-26,40,168,382,-214
188,263,27,2025-26,38,0,545,-545
414,266,27,2025-26,82,5464,103676,-98212
737,268,27,2025-26,45,939,555,384
434,265,27,2025-26,39,190,360,-170
712,264,27,2025-26,58,1114,2837,-1723
588,269,27,2025-26,53,50,2618,-2568
693,267,27,2025-26,54,199,946,-747
481,266,27,2025-26,38,1297,1599,-302
416,266,27,2025-26,62,5449,3335,2114
207,263,27,2025-26,47,1639,260,1379
202,263,27,2025-26,53,126,118,8
535,268,27,2025-26,40,191,361,-170
256,264,27,2025-26,59,84025,19941,64084
639,264,27,2025-26,40,0,6,-6
572,269,27,2025-26,45,197,604,-407
698,261,27,2025-26,55,1777,1982,-205
253,264,27,2025-26,50,13813,19388,-5575
461,265,27,2025-26,43,148,81,67
607,270,27,2025-26,44,0,13,-13
178,262,27,2025-26,61,8982,26760,-17778
630,265,27,2025-26,39,780,1411,-631
191,263,27,2025-26,39,8180,15693,-7513
82,266,27,2025-26,80,410574,37091,373483
338,268,27,2025-26,53,1691,621,1070
736,266,27,2025-26,56,44297,26482,17815
475,266,27,2025-26,49,909,2808,-1899
683,268,27,2025-26,41,24950,19472,5478
411,266,27,2025-26,49,83537,17441,66096
250,263,27,2025-26,62,2032,3777,-1745
277,264,27,2025-26,45,0,2,-2
809,264,27,2025-26,45,220,77,143
11,269,27,2025-26,51,1120,3362,-2242
483,266,27,2025-26,38,680,826,-146
369,267,27,2025-26,39,131,299,-168
153,262,27,2025-26,44,56,18,38
225,263,27,2025-26,56,34662,83223,-48561
70,270,27,2025-26,40,0,48,-48
525,267,27,2025-26,72,71,2828,-2757
417,266,27,2025-26,65,29556,131353,-101797
32,261,27,2025-26,50,122515,8693,113822
335,268,27,2025-26,44,9429,7466,1963
146,262,27,2025-26,45,3584,2552,1032
514,267,27,2025-26,38,518,1706,-1188
751,269,27,2025-26,45,0,23,-23
500,266,27,2025-26,54,312,285,27
208,263,27,2025-26,50,0,6,-6
512,267,27,2025-26,45,0,4,-4
485,266,27,2025-26,72,27754,15045,12709
122,262,27,2025-26,52,13,19,-6
785,270,27,2025-26,55,61,747,-686
26,269,27,2025-26,53,35682,81051,-45369
200,263,27,2025-26,50,4892,4796,96
388,267,27,2025-26,54,382,689,-307
101,262,27,2025-26,46,104357,14821,89536
735,268,27,2025-26,55,14,87,-73
426,267,27,2025-26,50,130,225,-95
565,269,27,2025-26,47,2332,25983,-23651
723,264,27,2025-26,45,123,205,-82
286,264,27,2025-26,44,1273,996,277
534,268,27,2025-26,38,0,958,-958
438,265,27,2025-26,49,1027,962,65
569,269,27,2025-26,50,238,41033,-40795
185,263,27,2025-26,39,221,226,-5
112,262,27,2025-26,45,0,8,-8
440,265,27,2025-26,45,35004,28365,6639
81,270,27,2025-26,70,93,1224,-1131
107,262,27,2025-26,48,24856,9140,15716
108,262,27,2025-26,44,6157,850,5307
158,262,27,2025-26,56,618,3396,-2778
642,264,27,2025-26,56,46,2988,-2942
576,269,27,2025-26,40,0,4,-4
192,263,27,2025-26,40,456,2950,-2494
793,264,27,2025-26,40,189,107,82
488,266,27,2025-26,69,13260,629848,-616588
154,262,27,2025-26,40,0,0,0
296,265,27,2025-26,44,75,328,-253
720,264,27,2025-26,54,1482,9164,-7682
177,262,27,2025-26,45,0,6,-6
74,270,27,2025-26,45,26168,5574,20594
98,270,27,2025-26,54,571,398,173
247,263,27,2025-26,43,234,182,52
674,266,27,2025-26,48,455,1985,-1530
241,263,27,2025-26,57,16609,27180,-10571
527,267,27,2025-26,52,544,918,-374
762,264,27,2025-26,45,34,36,-2
796,269,27,2025-26,54,1606,3666,-2060
537,268,27,2025-26,40,0,47,-47
377,267,27,2025-26,48,0,22,-22
73,270,27,2025-26,44,433,438,-5
40,261,27,2025-26,43,17445,1275,16170
443,265,27,2025-26,45,6573,4318,2255
750,269,27,2025-26,40,98,116,-18
116,262,27,2025-26,40,627,1490,-863
463,265,27,2025-26,43,0,281,-281
742,266,27,2025-26,45,53,35,18
287,265,27,2025-26,56,15202,83413,-68211
56,261,27,2025-26,50,0,1,-1
41,261,27,2025-26,43,941,1371,-430
139,262,27,2025-26,45,8936,21469,-12533
150,262,27,2025-26,44,0,43,-43
218,263,27,2025-26,42,9777,5915,3862
710,261,27,2025-26,39,244,369,-125
754,261,27,2025-26,45,102,64,38
428,266,27,2025-26,50,21,31,-10
233,263,27,2025-26,37,20625,7727,12898
526,267,27,2025-26,58,6306,30119,-23813
71,270,27,2025-26,50,0,8,-8
78,270,27,2025-26,38,0,1233,-1233
371,267,27,2025-26,56,10158,6059,4099
44,261,27,2025-26,40,2833,1173,1660
435,265,27,2025-26,39,71,115,-44
366,267,27,2025-26,54,21122,7683,13439
474,266,27,2025-26,52,62,4246,-4184
224,263,27,2025-26,61,6181,268705,-262524
66,270,27,2025-26,45,0,39,-39
183,263,27,2025-26,43,270,212,58
452,265,27,2025-26,62,14166,20668,-6502
321,268,27,2025-26,43,141,265,-124
197,263,27,2025-26,38,0,1602,-1602
616,270,27,2025-26,49,0,11,-11
160,262,27,2025-26,56,2884,17336,-14452
266,269,27,2025-26,72,4395,27668,-23273
622,270,27,2025-26,44,0,31,-31
543,268,27,2025-26,49,0,1542,-1542
499,267,27,2025-26,103,126,2772,-2646
596,269,27,2025-26,72,9842,19436,-9594
585,269,27,2025-26,53,12,564,-552
441,265,27,2025-26,43,1344,89022,-87678
447,265,27,2025-26,37,28384,13334,15050
291,265,27,2025-26,57,16766,160563,-143797
168,261,27,2025-26,46,483,516,-33
464,265,27,2025-26,45,0,11,-11
457,265,27,2025-26,56,40809,23471,17338
628,264,27,2025-26,42,7086,3934,3152
69,270,27,2025-26,39,881,496,385
123,262,27,2025-26,47,22,148,-126
501,266,27,2025-26,43,1076,742,334
383,267,27,2025-26,80,0,10,-10
653,264,27,2025-26,45,0,29,-29
330,268,27,2025-26,49,238,321,-83
358,261,27,2025-26,48,388,1523,-1135
503,267,27,2025-26,40,0,47,-47
36,261,27,2025-26,49,50936,133306,-82370
769,265,27,2025-26,45,32,24,8
449,265,27,2025-26,98,165055,91821,73234
180,262,27,2025-26,52,32,94,-62
629,264,27,2025-26,39,775,556,219
451,265,27,2025-26,70,0,8,-8
781,261,27,2025-26,40,97,66,31
109,262,27,2025-26,43,1645,541,1104
51,261,27,2025-26,55,0,6,-6
165,262,27,2025-26,54,0,6,-6
232,263,27,2025-26,40,387,458,-71
355,261,27,2025-26,49,0,5,-5
290,265,27,2025-26,53,2802,1007,1795
111,262,27,2025-26,42,319,280,39
760,267,27,2025-26,40,60,81,-21
340,261,27,2025-26,39,181,212,-31
364,261,27,2025-26,50,0,0,0
30,269,27,2025-26,73,1593,49470,-47877
337,268,27,2025-26,61,13958,17351,-3393
730,268,27,2025-26,55,21105,18600,2505
677,264,27,2025-26,62,512,212,300
797,262,27,2025-26,45,433,157,276
454,265,27,2025-26,59,0,19,-19
704,265,27,2025-26,45,0,24,-24
541,272,28,2025-26,38,1023,21162,-20139
805,273,28,2025-26,55,351,688,-337
57,280,28,2025-26,50,0,5,-5
87,272,28,2025-26,49,181,185,-4
765,279,28,2025-26,40,175,150,25
216,274,28,2025-26,48,96,43,53
612,277,28,2025-26,59,0,2025,-2025
672,271,28,2025-26,46,214,1172,-958
133,274,28,2025-26,44,0,42,-42
193,274,28,2025-26,39,984,523,461
92,272,28,2025-26,45,0,48,-48
203,274,28,2025-26,47,94,93,1
306,279,28,2025-26,43,633,313,320
289,279,28,2025-26,39,0,140,-140
184,274,28,2025-26,40,0,108,-108
574,275,28,2025-26,43,13,460,-447
529,272,28,2025-26,39,278,305,-27
96,272,28,2025-26,45,0,14,-14
592,275,28,2025-26,50,0,2,-2
593,275,28,2025-26,45,13354,2490,10864
105,274,28,2025-26,39,170,588,-418
460,278,28,2025-26,45,0,11,-11
72,272,28,2025-26,49,96068,34652,61416
817,280,28,2025-26,54,560,2065,-1505
395,277,28,2025-26,45,0,2,-2
386,277,28,2025-26,62,29319,1739,27580
643,280,28,2025-26,52,394,166,228
482,279,28,2025-26,39,0,81,-81
323,275,28,2025-26,38,131,194,-63
563,272,28,2025-26,44,0,27,-27
326,277,28,2025-26,51,355,518,-163
166,273,28,2025-26,48,242,6869,-6627
422,276,28,2025-26,58,10,13,-3
310,279,28,2025-26,57,5344,16317,-10973
608,277,28,2025-26,43,46,145,-99
410,276,28,2025-26,46,878,1361,-483
350,276,28,2025-26,54,2317,10185,-7868
561,272,28,2025-26,52,399,516,-117
770,275,28,2025-26,45,27,30,-3
315,275,28,2025-26,40,0,21,-21
10,271,28,2025-26,51,539,1424,-885
633,280,28,2025-26,43,1525,2079,-554
546,272,28,2025-26,49,31,18,13
637,280,28,2025-26,42,58,46,12
267,278,28,2025-26,64,9030,61546,-52516
406,276,28,2025-26,54,1155,1564,-409
432,278,28,2025-26,49,0,29,-29
690,278,28,2025-26,44,55,104,-49
453,271,28,2025-26,64,568,2761,-2193
808,280,28,2025-26,60,22447,3163,19284
549,272,28,2025-26,48,0,26,-26
242,279,28,2025-26,50,29115,13726,15389
478,279,28,2025-26,49,3763,1332,2431
673,275,28,2025-26,55,1035,1826,-791
477,279,28,2025-26,49,34,1820,-1786
320,275,28,2025-26,43,87,101,-14
465,278,28,2025-26,63,0,41,-41
599,275,28,2025-26,43,0,880,-880
38,280,28,2025-26,44,46073,12864,33209
265,278,28,2025-26,40,63,26,37
768,280,28,2025-26,40,33,49,-16
591,275,28,2025-26,48,883,492,391
552,272,28,2025-26,49,226,136,90
415,276,28,2025-26,69,391,194,197
106,274,28,2025-26,50,14894,28564,-13670
459,278,28,2025-26,47,168,444,-276
473,279,28,2025-26,53,27156,7683,19473
230,271,28,2025-26,44,71,12329,-12258
333,275,28,2025-26,45,0,2,-2
536,272,28,2025-26,40,0,36,-36
602,277,28,2025-26,39,0,310,-310
270,278,28,2025-26,47,173,433,-260
456,280,28,2025-26,58,1647,1664,-17
697,272,28,2025-26,54,15809,6920,8889
575,275,28,2025-26,45,19950,88701,-68751
606,277,28,2025-26,44,820,1229,-409
631,280,28,2025-26,42,0,156,-156
424,275,28,2025-26,51,699,358,341
212,274,28,2025-26,45,0,2,-2
124,274,28,2025-26,50,693,861,-168
329,275,28,2025-26,59,324388,47944,276444
799,272,28,2025-26,45,57,35,22
684,279,28,2025-26,50,43125,20146,22979
604,277,28,2025-26,44,0,10,-10
788,278,28,2025-26,40,33,31,2
396,277,28,2025-26,43,244,570,-326
813,272,28,2025-26,50,195,63,132
816,280,28,2025-26,49,83,522,-439
766,280,28,2025-26,40,191,115,76
709,280,28,2025-26,45,90,1534,-1444
228,271,28,2025-26,49,2355,15061,-12706
418,276,28,2025-26,64,126,4551,-4425
701,280,28,2025-26,40,0,29,-29
619,277,28,2025-26,49,0,5,-5
345,276,28,2025-26,38,389,679,-290
248,271,28,2025-26,45,0,0,0
274,278,28,2025-26,43,1279,457,822
